announcement_date,side,ticker,hit,entry_date,ret_to_announce_pct,ret_through_pop_pct
2023-09-01,rem,SYR,True,2023-08-18,5.737709082829157,0.8196713302251579
2023-09-01,rem,IMU,True,2023-08-18,16.455701146317548,17.72152089744087
2023-09-01,rem,BRN,True,2023-08-18,7.462688160516173,5.970152307656019
2023-09-01,rem,SLR,False,2023-08-18,-12.352941176470589,-13.529411764705879
2023-12-01,add,SMR,False,2023-11-17,7.368412496573473,0.8696114515035491
2023-12-01,add,BRG,False,2023-11-17,-0.12599094184495563,1.595978712148316
2023-12-01,add,TLX,False,2023-11-17,5.537800693043926,3.620864605775531
2023-12-01,add,AVZ,False,2023-11-17,,
2023-12-01,add,PYC,False,2023-11-17,50.68497202573718,32.876823020030635
2023-12-01,rem,CHN,False,2023-11-17,10.862624286153476,0.6389846202502492
2023-12-01,rem,WBT,False,2023-11-17,9.69388028176208,10.459185659463333
2023-12-01,rem,CXO,False,2023-11-17,28.947364706081668,32.894737254879814
2023-12-01,rem,SYA,False,2023-11-17,21.518987341772146,29.11392405063291
2023-12-01,rem,CCP,False,2023-11-17,-1.4728628379511832,-1.2403111267921263
2024-03-01,add,BRG,False,2024-02-16,0.7227130261221015,1.0650456658837237
2024-03-01,add,TLX,False,2024-02-16,8.356040482910853,7.720248956631814
2024-03-01,add,TTT,False,2024-02-16,0.0,-3.225807033083905
2024-03-01,add,BFL,False,2024-02-16,-4.0537606314456465,-5.4157833590042
2024-03-01,add,SMR,True,2024-02-16,-4.425577034527817,-1.511716425484777
2024-03-01,rem,CHN,True,2024-02-16,-5.405400180747066,-9.9099110709451
2024-03-01,rem,CXO,True,2024-02-16,-4.347821861674572,-6.521739271277482
2024-03-01,rem,SYA,True,2024-02-16,18.181818181818176,18.181818181818176
2024-03-01,rem,WBT,True,2024-02-16,-7.6726328831409285,-11.25319204969788
2024-03-01,rem,NAN,False,2024-02-16,7.046981100767368,7.046981100767368
2024-09-06,add,SFR,False,2024-08-23,-6.741566893398277,-8.31460452624565
2024-09-06,add,IEL,False,2024-08-23,8.53825340355554,9.22130910757959
2024-09-06,add,VNT,False,2024-08-23,0.5722014605848535,0.33937334973270783
2024-09-06,add,GG8,False,2024-08-23,31.250220159076036,12.500440318152073
2024-09-06,add,GYG,True,2024-08-23,10.919045292646846,16.248923511506842
2024-09-06,rem,ASL,False,2024-08-23,-11.176466628342041,-12.941170778241705
2024-09-06,rem,AD8,False,2024-08-23,6.70000076293944,4.600000381469727
2024-09-06,rem,NAN,True,2024-08-23,-31.365309692533284,-31.734313025466633
2024-09-06,rem,CKF,False,2024-08-23,-1.583110858458725,-2.5065954747067964
2024-09-06,rem,LIC,False,2024-08-23,9.663651520144734,9.785074121515702
2024-12-06,add,ZIP,False,2024-11-22,-2.1806832526770514,-3.426795395862481
2024-12-06,add,SIG,False,2024-11-22,12.941180587614332,12.941180587614332
2024-12-06,add,VNT,False,2024-11-22,-7.3912923494524385,-7.3912923494524385
2024-12-06,add,IEL,False,2024-11-22,4.541764301296958,2.5141923689558254
2024-12-06,add,BFL,False,2024-11-22,1.8461614153581163,0.0
2024-12-06,rem,ASL,False,2024-11-22,-2.985071794239791,-2.487559828533148
2024-12-06,rem,AD8,False,2024-11-22,7.910272198007551,4.3683574249623325
2024-12-06,rem,CQE,False,2024-11-22,3.759390952149666,3.759390952149666
2024-12-06,rem,CKF,False,2024-11-22,4.744240114380604,4.984478534652936
2024-12-06,rem,SIQ,False,2024-11-22,-3.9440188072961124,-4.198469044139941
2025-03-07,add,DSE,False,2025-02-21,,
2025-03-07,add,SPK,False,2025-02-21,-5.633816413990001,-4.694849156976744
2025-03-07,add,VNT,False,2025-02-21,-2.4435185992836006,-1.487089439272793
2025-03-07,add,BFL,False,2025-02-21,1.206348486942721,0.3722224771423477
2025-03-07,add,IEL,False,2025-02-21,-24.784491022939935,-25.437115828944513
2025-03-07,rem,ASL,False,2025-02-21,15.58441142914705,14.718611367591706
2025-03-07,rem,AD8,True,2025-02-21,15.54054162901103,15.990991644073283
2025-03-07,rem,CKF,True,2025-02-21,-4.938274522307151,-6.17285072682241
2025-03-07,rem,SIQ,False,2025-02-21,-3.6848134121493903,-3.551879477541231
2025-03-07,rem,CCP,False,2025-02-21,6.5941075801986715,5.50575417129896
2025-06-06,add,SFR,False,2025-05-23,6.6424068345214415,6.005458245291262
2025-06-06,add,BCB,False,2025-05-23,-21.27659453046219,-21.27659453046219
2025-06-06,add,BRG,False,2025-05-23,-0.30706251023192577,0.2729495795594339
2025-06-06,add,VNT,False,2025-05-23,1.4613841739998135,2.922757972240486
2025-06-06,add,SPK,False,2025-05-23,1.4492702062299356,1.9323623555003167
2025-06-06,rem,ASL,False,2025-05-23,-26.984132991145906,-26.984132991145906
2025-06-06,rem,CU6,False,2025-05-23,-2.2727250560256484,-8.636366050105405
2025-06-06,rem,LIC,False,2025-05-23,9.10326174102961,9.646739473738942
2025-06-06,rem,PNV,False,2025-05-23,-0.3831414124593202,-3.0651404344863575
2025-06-06,rem,CCP,False,2025-05-23,-0.22337819672315629,-1.1913628493552153
2025-09-05,add,ZIP,False,2025-08-22,19.73332722981771,21.066665649414062
2025-09-05,add,VNT,False,2025-08-22,-4.280012383704291,-7.04116397490353
2025-09-05,add,SPK,False,2025-08-22,-1.7094030307621466,0.0
2025-09-05,add,TUA,True,2025-08-22,0.9102753074188952,8.192452963797137
2025-09-05,add,BFL,False,2025-08-22,-0.07644457022785156,0.5255084926862219
2025-09-05,rem,ASL,False,2025-08-22,-20.91254480546676,-17.87071367833619
2025-09-05,rem,LIC,True,2025-08-22,-7.100584703910928,-7.495061631905986
2025-09-05,rem,ORE,False,2025-08-22,0.8130073421291018,-2.8455256974518672
2025-09-05,rem,BOE,False,2025-08-22,-14.534883479159078,-21.511620895613824
2025-09-05,rem,NXL,True,2025-08-22,-11.981565959541363,-13.824882109158331
2025-12-05,add,SDF,False,2025-11-21,-2.3165999987243002,-2.8957499984053503
2025-12-05,add,CDA,False,2025-11-21,7.947014864252733,8.295573484700336
2025-12-05,add,TLX,False,2025-11-21,7.474605998583894,5.8780873389904675
2025-12-05,add,VNT,False,2025-11-21,5.555552644229422,5.017923870452035
2025-12-05,add,BRG,False,2025-11-21,-3.3825929221466433,-2.3645321377252615
2025-12-05,rem,ASL,False,2025-11-21,-27.82874167339513,-13.149849213007236
2025-12-05,rem,BOE,True,2025-11-21,,
2025-12-05,rem,BAP,True,2025-11-21,-4.651158148691992,-9.302316297384007
2025-12-05,rem,ORE,False,2025-11-21,,
2025-12-05,rem,ING,True,2025-11-21,-3.305782713804728,-4.132230906304435
