ticker,action,cohort,announcement_date,"ann[-1,+1]","ann[0,+1]","post[+2,+5]","post[+2,+10]","run[0,+10]","run[0,+20]"
PTM,Removal,scheduled,2022-06-03,-4.1948922314208765,-2.270772637355911,1.954476336614197,8.376781672523782,6.10600903516787,4.5262877161598585
TYR,Removal,scheduled,2022-06-03,-7.397672535159961,-5.23053144331429,1.1679076479239936,3.5973352968974193,-1.6331961464168714,-32.6176045670944
BRN,Addition,scheduled,2022-06-03,-7.000203107476876,-4.18345025312038,-11.629876998699562,1.1951633930723213,-2.988286860048059,-12.413083171846964
PNV,Removal,scheduled,2022-06-03,-4.368243099010605,0.686348485737942,5.692804332388812,26.144529207230146,26.83087769296809,26.96150439645124
CRN,Addition,off_cycle,2022-06-15,6.69811571572606,9.515406434110496,-12.554550148643372,-7.4509716157352575,2.0644348183752377,-5.812246278031373
WAF,Addition,off_cycle,2022-07-15,6.101638082516625,2.7098048072419223,-8.036317941582372,1.9425147238520175,4.652319531093941,6.260075994436198
ILU,Addition,off_cycle,2022-07-25,-0.7483843602809848,-0.9940926311287179,1.6732021801271868,4.2470407071726335,3.2529480760439156,-0.5584876308563191
SYA,Addition,scheduled,2022-09-02,-12.089630825070442,-9.025834724269854,24.660422144678208,16.6308344991121,7.604999774842244,-12.153953628423057
SIQ,Addition,scheduled,2022-09-02,2.449712105954971,1.270519365695566,-1.2882164482243441,-4.929136058067307,-3.658616692371741,-8.38745686005703
SPK,Addition,scheduled,2022-09-02,1.9527402578266573,1.7912953514839347,0.007023255732951927,-3.723166139280143,-1.9318707877962078,-0.11131253087564019
JHG,Removal,scheduled,2022-09-02,-0.37682810442679626,0.49401327843803244,5.493675335594006,5.749710904186033,6.243724182624067,51.65427707348136
EML,Removal,scheduled,2022-09-02,-6.7120592260612515,-1.8181155070493227,14.95251989695636,10.668421571059383,8.850306064010063,-5.97484074919188
360,Removal,scheduled,2022-09-02,-0.1940501912891186,0.5849974765115178,11.358176256960549,11.680731933304923,12.26572940981644,6.080394093305452
AVZ,Removal,scheduled,2022-09-02,1.9236863662128512,-0.09726329569842429,-0.6397650530421961,1.5825831244750121,1.4853198287765879,5.6908564762050755
CCX,Removal,scheduled,2022-09-02,-2.5570046358405545,-1.2344924019690118,5.1342904973869175,9.856720203420721,8.622227801451709,-14.273301975609801
CMM,Addition,scheduled,2022-09-02,-3.0341420980049327,-1.219470828698943,0.5453846755609226,-16.47463216407953,-17.694102992778472,-4.958088741559134
CQE,Addition,scheduled,2022-09-02,-0.23396746102498645,-0.8999044179429538,-2.4762190546813168,-2.3399594118847737,-3.239863829827727,-9.01037572454604
CUV,Removal,scheduled,2022-09-02,-0.297998364156149,4.423737599071121,7.315587013081726,11.066219028852508,15.489956627923632,8.4065896026974
JLG,Addition,scheduled,2022-09-02,-2.2125389835742304,-0.39301597192568094,-3.08878800823873,-9.304826968562619,-9.6978429404883,-2.4726890159530224
KAR,Addition,scheduled,2022-09-02,1.1739724668377804,4.293200722046386,-5.106640423032672,-3.177815319896893,1.115385402149493,-1.6649171581810793
LOV,Addition,scheduled,2022-09-02,1.5849633417655107,2.901685316797331,2.8113417805487484,1.3772173642680792,4.278902681065411,2.8043736241755934
ZIP,Removal,scheduled,2022-09-02,-11.680505264196462,-5.84805289576753,5.7184367961250695,1.3320432216905704,-4.51600967407696,-21.316324849907076
PBH,Removal,scheduled,2022-09-02,-24.88434789687132,-11.043226228629477,7.478861240688406,-1.3246219887148127,-12.367848217344289,-23.74523266664942
SBM,Removal,scheduled,2022-12-02,12.406490126726643,10.06455787268491,-3.233351801638017,8.239517838385458,18.304075711070368,30.98857467163304
MND,Addition,scheduled,2022-12-02,-2.108487127339609,-0.19792603471278092,2.5178178556375386,2.3306923118130207,2.13276627710024,-0.13178504590817264
PXA,Addition,off_cycle,2023-01-06,4.286612030717829,4.683388495183527,-5.468722393857606,1.1908196094896573,5.874208104673184,5.845494319152256
SIQ,Removal,scheduled,2023-03-03,1.0876291720687048,2.057457665329787,-0.24520303431847523,-1.1952990472214653,0.8621586181083218,4.673753374455503
ABC,Removal,scheduled,2023-03-03,-0.3971095436581584,2.5792665989259334,1.384985795344773,1.7992974210460977,4.378564019972031,-3.0488007927747196
RMS,Removal,scheduled,2023-03-03,12.954688612229637,9.865722138980114,-12.586616587777687,9.138009600482302,19.003731739462417,28.314788297274895
SYR,Addition,scheduled,2023-03-03,-1.9944091158419446,-5.40867929986948,-3.563482682913144,-10.153509078386756,-15.562188378256236,-2.4404389486212636
NVX,Removal,scheduled,2023-03-03,-4.6261146369917405,1.7155944409633528,3.3542315025181013,-5.373019251931355,-3.657424810968002,-13.30468949889394
NWH,Addition,scheduled,2023-03-03,2.8509049808067455,-0.6123470406126041,-6.0034879904315,-13.70552761980529,-14.317874660417894,-3.935924855906114
360,Addition,scheduled,2023-03-03,4.53667529816847,11.123735982651285,-2.1930616318637464,-1.6775404240839675,9.446195558567318,7.406691691263103
PNV,Addition,scheduled,2023-03-03,-5.254791350417632,-6.489944278342364,-0.34578420261384135,-3.816022143026665,-10.305966421369028,-24.89939702822226
BGL,Addition,off_cycle,2023-04-13,4.793593716275946,2.4615077958890508,-10.243495231993236,-5.533050093082036,-3.0715422971929858,-10.637338176872102
OZL,Removal,off_cycle,2023-04-13,-0.593799610682233,-0.20449197394410978,6.723354956185867,7.444043683238821,7.239551709294711,8.771459397925284
VNT,Addition,off_cycle,2023-07-18,-0.2738134017303495,-1.3204169491301654,-4.084630488647545,-7.298781085213092,-8.619198034343256,-5.9331161150380405
BKL,Removal,off_cycle,2023-07-18,-0.38167075541705175,-0.400924076405329,3.45514985608969,3.057976384344352,2.657052307939023,
ABP,Addition,off_cycle,2023-07-27,0.42405634856240715,1.696591012901405,-55.23251033648367,-60.337544481233586,-58.64095346833217,-58.25495001352115
NEU,Addition,scheduled,2023-09-01,-12.47253535762729,-9.51125629658699,0.4722717564039969,-2.87981926243004,-12.391075559017027,-8.377110646417274
IMU,Removal,scheduled,2023-09-01,-1.7170122025888856,-4.643181728933743,-3.9092507225599427,-5.370186317945936,-10.013368046879677,-33.42790762129154
RMS,Addition,scheduled,2023-09-01,-3.9128630359545724,-3.8087259904250548,-1.9590408014096394,6.471309943873438,2.6625839534483835,9.96082792007017
BRN,Removal,scheduled,2023-09-01,4.863573635541418,-1.6989493628577046,-2.560592867654976,-5.536099035661646,-7.235048398519351,-45.360717756406196
DTL,Addition,scheduled,2023-09-01,-2.3222633919238955,-1.9489389057110618,-1.6429464194699928,-4.194128308503764,-6.143067214214826,0.8748686145562128
SYR,Removal,scheduled,2023-09-01,7.635762790914247,4.168474686200141,-3.5240997777495235,0.017439841313127147,4.185914527513268,-5.933499700258281
LKE,Removal,scheduled,2023-09-01,-7.2148813199973905,-9.436323413286107,-2.6961568923543955,-9.357564838594111,-18.793888251880215,-14.694829841297373
ABG,Removal,scheduled,2023-09-01,-1.134860996844056,-1.0307239513145383,-3.3785922528411394,-9.59945609718007,-10.630180048494609,-8.788057577826667
ASK,Removal,scheduled,2023-09-01,0.13600634289969715,1.8211743697350569,-2.983159859448936,-5.073029595078382,-3.2518552253433253,-14.081685381067064
GMD,Addition,scheduled,2023-09-01,5.250928163800916,5.97618262388977,-4.197359659834953,-2.7170531228966506,3.2591295009931187,-9.925594426667374
WBT,Addition,scheduled,2023-09-01,6.399545712219133,7.744382215112732,2.049048564086387,-0.33841431590176807,7.405967899210962,-16.697791366725355
UMG,Removal,off_cycle,2023-10-13,1.076495655714682,0.9115637763034368,1.9903933300319143,3.059935656456292,3.971499432759728,1.7835675183730304
LNW,Addition,off_cycle,2023-10-13,6.9571513590364065,6.3008499267106055,0.17954323930036153,-0.37312833480492813,5.927721591905678,15.985201358236411
NCM,Removal,off_cycle,2023-10-24,-4.07735449975336,-2.8822461327302484,-0.19424512087142798,-3.0643628767770825,-5.9466090095073305,
NEM,Addition,off_cycle,2023-10-24,,,-6.937075645516599,-16.82707122526336,-16.82707122526336,-10.703412403237166
CMW,Removal,scheduled,2023-12-01,-0.05264531823102603,-1.6390935864990408,1.4515743521331337,-6.944309844621687,-8.583403431120729,-10.088042676590312
GOZ,Removal,scheduled,2023-12-01,0.02111855214433911,0.7602483894449841,6.1367469879864185,1.7334509588288407,2.493699348273826,-1.131802580651608
BOE,Addition,scheduled,2023-12-01,-0.9923624908362849,1.6291184924891788,-8.12925995860929,-9.657477836340313,-8.028359343851132,-3.4626554042151
LNK,Removal,scheduled,2023-12-01,5.056121103018086,4.195250940318729,2.2784293846228936,13.51274500483336,17.70799594515209,44.41671316555961
HLI,Addition,scheduled,2023-12-01,4.3056177458936755,3.8192507671192977,-3.034052996243841,-5.457164713234541,-1.6379139461152437,0.04922343001511065
SIQ,Addition,scheduled,2023-12-01,1.173196131434906,1.3275260639730502,-5.980599520596307,-3.230798301711002,-1.9032722377379518,-4.289393626158166
AKE,Removal,off_cycle,2023-12-19,-1.820787769716714,-3.7589959513536386,-6.586615280641028,-4.9405990641028685,-8.699595015456506,-8.197530719800781
CGC,Removal,off_cycle,2024-02-01,-1.0058292068526153,0.05335341901622215,0.7778477052772681,1.2107824789104549,1.264135897926677,-0.2584331612401014
STX,Addition,off_cycle,2024-02-01,2.222793547998969,2.1055067406013706,-3.7132177161670943,-28.255479627847667,-26.1499728872463,-60.18319955314147
SDR,Addition,scheduled,2024-03-01,11.910649131111807,7.342405679288134,-5.784916730361489,-1.706221855525392,5.6361838237627415,2.169859103485452
RED,Addition,scheduled,2024-03-01,3.775515535934127,2.7370317200068,4.38631341502469,8.213344991208228,10.950376711215029,16.56662571408648
SMR,Addition,scheduled,2024-03-01,3.635955857938089,5.028798826913306,2.093224178373132,-3.5363700844816996,1.4924287424316072,-0.11113666647560905
CXO,Removal,scheduled,2024-03-01,13.060823859478788,15.886387651603807,-16.53467055277863,-28.693901410090447,-12.80751375848664,-29.35798754236562
SYA,Removal,scheduled,2024-03-01,11.517357027775622,12.017334750309828,-10.423449033410504,-10.083412615348411,1.933922134961417,-5.747392896982619
CHN,Removal,scheduled,2024-03-01,-3.4867727978325602,7.330664941811016,5.301151216870972,-5.764635918751181,1.5660290230598353,-1.9702278649724159
AD8,Addition,scheduled,2024-03-01,-0.7867119507967923,-6.714647792970096,2.5556031235362986,8.075672715911786,1.3610249229416898,-10.270312751916244
WBT,Removal,scheduled,2024-03-01,8.943337660040116,-0.1526470108688338,-0.8746534243392001,-6.5243871630522925,-6.677034173921126,-30.902756078278536
SIG,Addition,off_cycle,2024-05-02,2.846379880700467,2.4077770511665264,-1.992726297866254,-5.9905901227834235,-3.582813071616897,-1.878125779243112
BLD,Removal,off_cycle,2024-05-02,1.7034345040549126,1.172405114673658,0.0014934258945831225,-4.417821531752731,-3.2454164170790722,0.23382188025391493
SLR,Removal,off_cycle,2024-05-31,-4.216187296420171,-1.3707466507732802,6.870433022563849,6.163274552694397,4.792527901921117,4.796392825421402
JDO,Addition,off_cycle,2024-06-11,4.474126803793821,3.4357826791970414,-0.2708290757443721,-0.19349904248842087,3.2422836367086214,4.2242079374772645
CSR,Removal,off_cycle,2024-06-11,1.5835168515565323,1.9585193100458254,-0.7020305669391491,0.1702211046296198,2.128740414675445,1.2721349127311155
AAI,Addition,off_cycle,2024-07-19,,,-3.1115703593321165,-6.238372195467301,-6.238372195467301,1.7140317847550102
AWC,Removal,off_cycle,2024-07-19,-7.32192029780634,-3.8837932654822938,-1.9083517631394709,-2.227336036039551,-6.111129301521845,-2.4148848353492403
NAN,Removal,scheduled,2024-09-06,3.2954002718678987,0.20826296221607699,-4.165577852342029,-1.8040324177400318,-1.5957694555239543,-1.9946417859474934
DHG,Removal,scheduled,2024-09-06,2.146003139666053,-1.142802362127393,-1.2996307770809512,0.3066526673243919,-0.8361496948030012,11.578838534303813
WGX,Addition,scheduled,2024-09-06,0.8187974033201262,-4.234521737556928,2.1793632360350146,-4.719390532906942,-8.953912270463869,-16.453862012670395
YAL,Addition,scheduled,2024-09-06,1.4861076552228347,4.644687445535789,-2.357095236861806,-2.7880774826556265,1.8566099628801624,12.349999234221288
STX,Removal,scheduled,2024-09-06,-2.4611457959983656,6.048193928379419,9.488670064061234,18.17577687465531,24.22397080303473,31.64447111478993
GYG,Addition,scheduled,2024-09-06,9.317567165876506,7.481425004260389,-6.272700228826212,-3.0955901293908017,4.385834874869587,0.2122488346306901
CDA,Addition,off_cycle,2024-09-18,2.4850473744027046,0.9032756991397828,1.7963162375978947,3.393791999712369,4.297067698852152,3.727638833648217
VUK,Removal,off_cycle,2024-09-18,-1.099303186907008,-1.0980743101409063,0.8054709813231864,-0.21434848620749403,-1.3124227963484003,
CU6,Addition,scheduled,2024-12-06,-2.0722874468691366,1.1818725396058882,-19.18411842400399,-15.047500480688058,-13.865627941082172,-24.034981206484908
SPK,Removal,scheduled,2024-12-06,-1.0294950883049325,0.6253040949406041,2.354693306619504,3.6161478337813246,4.241451928721929,3.1115237618408624
MSB,Addition,off_cycle,2025-02-28,1.970222129034127,2.3039316360932816,-13.699716686118924,-12.568962130114759,-10.265030494021477,-14.663071636197236
DGT,Addition,scheduled,2025-03-07,-2.31290029749579,-3.828468421989395,-8.57733727924661,-13.01530615066194,-16.843774572651338,-43.25652531215994
CSC,Addition,scheduled,2025-03-07,5.247199364468013,-0.3114153384388252,-0.07412151721925042,7.286728769771544,6.975313431332719,-20.684642715467813
CQE,Removal,scheduled,2025-03-07,-0.20808925255461075,-1.4700766598417014,1.4682302627126331,-3.927134230029628,-5.397210889871329,0.15132471312826468
CRN,Removal,scheduled,2025-03-07,1.2959670029874748,1.6694181724902113,-2.2404876386010306,-24.141947240608054,-22.47252906811784,-56.83842769206858
JLG,Removal,scheduled,2025-03-07,-1.8262588097798016,-10.148143137978384,3.499230667561404,-1.87721611121554,-12.025359249193924,-20.387816855081606
SPR,Addition,scheduled,2025-03-07,7.151518025417625,6.581571681715159,8.76590924618742,15.76474075780173,22.346312439516893,35.68790162571986
CKF,Removal,scheduled,2025-03-07,2.6815922249976865,1.7611773993203794,-1.6879035373921103,-0.004337484874039621,1.7568399144463398,5.667662456459066
TPW,Addition,scheduled,2025-03-07,3.6924656669818257,5.527808792409039,-3.7990440830173,0.8278174575172219,6.355626249926261,-2.203209677142815
MAQ,Addition,scheduled,2025-03-07,2.160801104704879,2.1174794057322255,2.807486175003948,-0.0896145956783223,2.027864810053902,-10.649605851813968
IMD,Addition,scheduled,2025-03-07,5.267037116943152,3.019244075371297,-5.107009758956217,-5.088655389171594,-2.069411313800296,-5.2040784358446395
KLS,Removal,scheduled,2025-03-07,-1.2373702279440457,-0.2593228643488099,-5.3112536855147825,-9.549900583884485,-9.809223448233295,-14.449843010490556
SGR,Removal,scheduled,2025-03-07,2.2023787452924215,1.632432401589956,2.176160561160456,0.3649271377098251,1.9973595392997812,5.3159238183006385
AD8,Removal,scheduled,2025-03-07,-4.672843056453546,-5.617317890967044,-11.582287466032792,-11.87546502398421,-17.49278291495126,-25.795095203989078
NXL,Addition,scheduled,2025-03-07,6.5034204105414055,9.473300623306057,-1.8029395855377772,-7.541978263908279,1.9313223593977789,-12.402606134253848
GDG,Addition,off_cycle,2025-04-16,4.116128071925173,2.157528652920704,-17.461944103584592,-16.559981365054742,-14.402452712134039,-3.51706629232765
DEG,Removal,off_cycle,2025-04-16,2.9781477165938486,1.5724086236061363,-8.380486909101304,-10.06180718866414,-8.489398565058003,
NCK,Addition,scheduled,2025-06-06,-1.6773173016119136,-2.34150560213483,0.5924318480056256,-1.2144557758118513,-3.555961377946682,-5.630402951392933
SMR,Removal,scheduled,2025-06-06,-0.26818195377226184,0.2160083942530644,-0.25452197479266525,-0.8133701429225426,-0.5973617486694782,1.2492808116367438
HLS,Removal,scheduled,2025-06-06,-6.336503491112966,-1.7727437311654048,-1.3297562219757086,-10.064353160495964,-11.83709689166137,-12.61804119218135
ASB,Addition,scheduled,2025-06-06,3.8682573016149857,4.507713495646493,3.921857958156061,1.958751806758663,6.4664653024051555,-0.2610699792180968
SPR,Removal,off_cycle,2025-07-15,5.515047515662808,2.210514958758114,6.31335920787569,,8.523874166633805,
IFT,Addition,off_cycle,2025-07-15,3.9555429624914873,4.44795019580515,-1.022988710470385,5.628459257449481,10.07640945325463,7.213410234660289
PRN,Addition,scheduled,2025-09-05,2.168131275030827,3.1717038167139333,1.976462725720951,4.275654848690114,7.447358665404047,19.86751639266782
GQG,Addition,scheduled,2025-09-05,0.7702987411049023,0.044771744781568756,-5.036481507127267,-4.884918156356022,-4.8401464115744535,-3.6001696098804437
SLC,Addition,scheduled,2025-09-05,9.154089052754443,10.512271193727774,-2.289313209356192,3.9256727077852993,14.437943901513073,13.793234101947295
GGP,Addition,scheduled,2025-09-05,1.1964420439962153,4.138623381314233,-2.978061609245597,1.7731084149829157,5.911731796297148,19.0120683561041
TUA,Addition,scheduled,2025-09-05,9.122520443782346,9.328221403926573,-6.442542421259201,-11.013598446953278,-1.685377043026703,-8.831996196851057
AOV,Removal,scheduled,2025-09-05,-2.01023257513,-2.7961330563261333,-5.912756721088098,-5.1681632958750505,-7.964296352201183,-10.0888444608767
CCP,Removal,scheduled,2025-09-05,2.063565217063401,-0.2620138321613452,0.4949480207049106,5.992873601843418,5.7308597696820724,-6.56649649997244
PNV,Removal,scheduled,2025-09-05,5.088014564157383,4.286534663220609,-1.9607210676591764,8.097969531972625,12.384504195193236,5.634283772740354
SIQ,Removal,scheduled,2025-09-05,-0.865249032539106,-2.3447541586134157,-5.539796724536428,-5.352350697105491,-7.697104855718905,-10.251477658214105
IPX,Addition,scheduled,2025-09-05,1.2129931939839689,1.2510461265446415,-10.989129871273562,-12.67175752111871,-11.42071139457407,11.61600293182068
CU6,Removal,scheduled,2025-09-05,0.3482754069826566,0.38409921539910297,3.1236607930990488,18.917829947367192,19.301929162766296,48.87563223742364
NXL,Removal,scheduled,2025-09-05,-0.42320097756440855,2.213023036548023,-3.010546664981961,15.467298620366508,17.680321656914536,26.672191717003415
LIC,Removal,scheduled,2025-09-05,0.22469723493653282,1.600708907955517,3.381042524508282,10.327999386590548,11.928708294546064,0.2447443215997227
MAQ,Removal,scheduled,2025-09-05,1.2253778046979469,1.7117102824835695,3.664965720404812,10.09328844788564,11.80499873036921,13.051052918670369
EBO,Addition,scheduled,2025-09-05,-4.55261695504533,-1.9421223210783323,-5.450998209305102,-9.170608549964765,-11.112730871043098,-7.382941770707186
DRO,Addition,scheduled,2025-09-05,1.4622190715024237,1.822697721876032,0.7207112123568393,2.1657726397625527,3.9884703616385853,63.70589736959819
DBI,Addition,scheduled,2025-09-05,0.8014029113019072,1.5740280948318253,-3.575108927296866,-3.2239225599744015,-1.6498944651425766,1.3363713137441446
NUF,Removal,scheduled,2025-09-05,-2.1157420567968876,-0.26110646242651914,-1.4572189520900447,1.3383458214694781,1.0772393590429585,-1.5229740241297751
CYL,Addition,off_cycle,2025-09-09,4.79176696382706,3.383978904204943,-3.0858169675563647,5.276306038696388,8.660284942901331,-2.393918356583292
BKW,Removal,off_cycle,2025-09-09,1.7486071390323876,2.0079093013187777,-9.71664043949716,-9.365721188005795,-7.357811886687017,
CAT,Addition,off_cycle,2025-09-22,4.590210227908054,3.045996353815006,-5.857095091898589,-3.1745852191196073,-0.1285888653046019,-3.610471769179834
GOR,Removal,off_cycle,2025-09-22,0.338115531607186,1.6421115403596698,68.25235378988782,66.84869040813413,68.49080194849381,67.58004743898712
ING,Removal,scheduled,2025-12-05,-0.3286306582794718,1.1317638228399929,-4.852568958708414,-5.220046541895684,-4.088282719055691,0.8169529022795219
ABB,Addition,scheduled,2025-12-05,-1.1194829742099288,-0.06984050751968063,-2.224369546959648,-6.005972703041273,-6.075813210560954,-4.062567919814763
OBM,Addition,scheduled,2025-12-05,-5.862728266361716,-3.639684725321013,7.730441115821173,21.056623417336,17.41693869201498,20.724978312417452
IPH,Removal,scheduled,2025-12-05,0.24239424348136973,1.3719153540711737,-4.308066096224739,-5.782136004958938,-4.410220650887764,3.259900565408469
PNR,Addition,scheduled,2025-12-05,-1.5449139058838157,5.735309184791248,-0.23841075641868326,1.114363875985569,6.849673060776817,15.079333063089072
CTD,Removal,scheduled,2025-12-05,-0.33976086754983204,-0.06984050751968063,-0.8503018837298426,0.02187354739578984,-0.04796696012389079,-0.9172038510764535
BAP,Removal,scheduled,2025-12-05,0.6412194677931304,2.627876444252164,-27.06991451391205,-7.304725858755535,-4.676849414503372,-5.779429419641366
SLX,Addition,scheduled,2025-12-05,-1.497626030794863,-2.1461892913810177,-2.7109099446306573,-5.142316942490853,-7.288506233871871,-12.543574377610641
NXG,Addition,scheduled,2025-12-05,1.9079430017400423,1.4594698206664702,-0.8292073149352985,-9.367907402271348,-7.9084375816048755,13.030882740264893
CAT,Removal,scheduled,2026-03-06,,,,,,
PDI,Addition,scheduled,2026-03-06,,,,,,
SRG,Addition,scheduled,2026-03-06,,,,,,
